incidentid,IncidentVersNumber,IncidentTypeDesc,AgencyORI,AgencyNameTxt,CityCde,CityName,CountyCde,COUNTYNAMETXT,StateCde,IncidentDte,IncidentTime,IncidentEndDte,IncidentEndTime,LocalCodeCaseNumber,SecondaryReportID,IncidentOwnerUserID,EntryDte,SupplementDte,ReviewDte,IncidentDescription,LastModifiedDte,BeatPostNumber,TimeReceived,TimeDispatched,TimeArrived,TimeCleared,HowReportedDesc,ReportedDte,CreatedByBadgeNumber
20944463,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/21/2017 10:15,1015,11/15/2017 14:00,1400,17-45956,,3541,11/15/2017 20:12,,11/17/2017 21:58,,11/17/2017 21:58,,1438,1457,1500,1545,IN PERSON,11/15/2017 00:00,346
20944464,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/17/2017 04:00,400,,,17-46238,,3503,11/17/2017 18:22,,11/17/2017 21:47,,11/17/2017 21:47,,1611,1615,1615,1710,IN PERSON,11/17/2017 00:00,242
20944530,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/12/2017 15:55,1555,11/17/2017 17:44,1744,17-46258,,3543,11/17/2017 21:30,,11/17/2017 22:24,,11/17/2017 22:24,,1744,1804,1813,1825,IN PERSON,11/17/2017 00:00,348
20946768,12,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/25/2017 09:00,900,8/25/2017 10:04,1004,17-34418,,3534,8/25/2017 11:49,11/9/2017 15:46,11/18/2017 13:16,,11/18/2017 13:16,,900,927,928,1004,IN PERSON,8/25/2017 00:00,338
20946773,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/10/2017 10:20,1020,7/10/2017 11:10,1110,17-27180,,3506,7/10/2017 13:19,11/14/2017 09:43,11/18/2017 13:16,,11/18/2017 13:16,,1058,1106,1122,1245,IN PERSON,7/10/2017 00:00,264
20946774,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/13/2017 10:22,1022,,,17-45630,,3533,11/13/2017 12:17,,11/18/2017 13:20,,11/18/2017 13:20,,1022,1022,1022,1115,PHONE,11/13/2017 00:00,337
20946775,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/3/2017 23:30,2330,7/4/2017 10:20,1020,17-26137,,3506,7/4/2017 11:45,11/14/2017 09:41,11/18/2017 13:15,,11/18/2017 13:15,,1021,1023,1033,1135,IN PERSON,7/4/2017 00:00,264
20947860,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/17/2017 16:50,1650,,,17-46247,,6664,11/17/2017 22:36,,11/18/2017 20:21,,11/18/2017 20:21,,1656,1656,1659,1736,IN PERSON,11/17/2017 00:00,353
20947864,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/17/2017 20:30,2030,,,17-46294,,3503,11/17/2017 23:10,,11/18/2017 20:15,,11/18/2017 20:15,,2028,2030,2043,2200,IN PERSON,11/17/2017 00:00,242
20948393,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/14/2017 22:19,2219,11/14/2017 22:24,2224,17-45860,,3520,11/15/2017 21:42,,11/18/2017 23:46,,11/18/2017 23:46,,2219,2219,2219,2224,IN PERSON,11/14/2017 00:00,310
20949187,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/20/2017 15:30,1530,10/20/2017 16:30,1630,17-42460,,3547,10/20/2017 18:13,11/18/2017 00:08,11/18/2017 22:46,,11/18/2017 22:46,,1630,1652,1652,1720,PHONE,10/20/2017 00:00,352
20949448,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/17/2017 07:51,751,,,17-46172,,3533,11/17/2017 13:29,,11/18/2017 13:40,,11/18/2017 13:40,,751,751,751,927,IN PERSON,11/17/2017 00:00,337
20949451,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/29/2017 12:00,1200,11/9/2017 12:00,1200,17-46183,,3496,11/17/2017 10:30,,11/18/2017 12:35,,11/18/2017 12:35,,700,700,700,1100,PHONE,11/14/2017 00:00,226
20949456,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/1/2017 08:00,800,11/12/2017 08:00,800,17-46070,,3509,11/16/2017 13:10,,11/18/2017 12:26,,11/18/2017 12:26,,1143,1145,1159,1212,IN PERSON,11/16/2017 00:00,268
20949496,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/18/2017 11:00,1100,11/18/2017 11:12,1112,17-46366,,3506,11/18/2017 13:32,,11/19/2017 09:36,,11/19/2017 09:36,,1112,1112,1118,1300,IN PERSON,11/18/2017 00:00,264
20949497,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/17/2017 20:00,2000,11/17/2017 20:30,2030,17-46373,,3511,11/18/2017 15:43,,11/19/2017 09:30,,11/19/2017 09:30,,1300,1348,1405,1500,IN PERSON,11/18/2017 00:00,278
20949498,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/18/2017 11:12,1112,,,17-46361,,3507,11/18/2017 14:02,,11/19/2017 09:42,,11/19/2017 09:42,,1112,1112,1115,1409,IN PERSON,11/18/2017 00:00,265
20951553,11,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,6/2/2017 10:00,1000,6/3/2017 09:00,900,17-21479,,,6/10/2017 17:01,11/19/2017 05:30,11/19/2017 20:58,,11/19/2017 20:58,,1448,1448,1453,1535,IN PERSON,6/3/2017 00:00,349
20951756,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/18/2017 14:00,1400,11/18/2017 21:00,2100,17-46409,,6664,11/18/2017 22:20,11/19/2017 21:37,11/19/2017 21:54,,11/19/2017 21:54,,2021,2027,2035,2150,IN PERSON,11/18/2017 00:00,353
20951757,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/19/2017 17:15,1715,,,17-29888,,6664,11/19/2017 19:25,,11/19/2017 21:54,,11/19/2017 21:54,,1723,1852,1852,1910,PHONE,11/19/2017 00:00,353
20953218,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/18/2017 23:40,2340,11/18/2017 23:50,2350,17-46425,,3542,11/19/2017 06:47,,11/20/2017 06:33,,11/20/2017 06:33,,2357,2358,3,24,IN PERSON,11/18/2017 00:00,347
20953220,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/16/2017 00:37,37,11/16/2017 01:51,151,17-46022,,3537,11/16/2017 03:50,,11/20/2017 06:35,,11/20/2017 06:35,,147,149,150,235,IN PERSON,11/16/2017 00:00,341
20957471,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,4/27/2017 12:00,1200,5/1/2017 12:00,1200,17-19063,17-18798,3528,5/18/2017 10:59,11/10/2017 10:48,11/20/2017 15:40,,11/20/2017 15:40,,1004,1004,1004,1004,BY INVESTIGATION,5/18/2017 00:00,308
20957474,7,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,5/16/2017 10:08,1008,,,17-18798,,3528,5/16/2017 12:47,11/10/2017 10:49,11/20/2017 15:40,,11/20/2017 15:40,,1008,1008,1010,1200,IN PERSON,5/16/2017 00:00,264
20957560,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/13/2017 14:00,1400,9/13/2017 15:00,1500,17-39615,,3518,9/29/2017 14:21,11/3/2017 15:43,11/20/2017 15:45,,11/20/2017 15:45,,1257,1257,1257,1314,IN PERSON,9/29/2017 00:00,308
20957564,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/29/2017 15:00,1500,9/30/2017 12:00,1200,17-41580,,3518,10/13/2017 11:31,11/6/2017 16:13,11/20/2017 15:45,,11/20/2017 15:45,,932,932,937,1034,IN PERSON,10/13/2017 00:00,354
20957569,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/6/2017 20:00,2000,,,17-40791,,3523,10/7/2017 16:28,11/9/2017 11:39,11/20/2017 15:45,,11/20/2017 15:45,,1311,1419,1429,1600,IN PERSON,10/7/2017 00:00,314
20957573,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/6/2017 23:00,2300,11/10/2017 17:00,1700,17-45631,17-45265,3523,11/13/2017 14:18,,11/20/2017 15:45,,11/20/2017 15:45,,1615,1615,1615,1900,BY INVESTIGATION,11/10/2017 00:00,315
20957579,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/7/2017 04:20,420,,,17-44772,,3523,11/7/2017 06:24,11/16/2017 12:55,11/20/2017 15:46,,11/20/2017 15:46,,435,435,436,600,IN PERSON,11/7/2017 00:00,342
20957585,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/20/2017 17:00,1700,10/23/2017 09:30,930,17-42763,,3524,10/23/2017 10:29,11/20/2017 10:28,11/20/2017 15:44,,11/20/2017 15:44,,818,823,827,930,IN PERSON,10/23/2017 00:00,265
20959668,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/19/2017 18:00,1800,7/19/2017 18:15,1815,17-28774,,3503,7/19/2017 20:37,11/20/2017 15:38,11/20/2017 22:38,,11/20/2017 22:38,,1851,1853,1900,2000,IN PERSON,7/19/2017 00:00,242
20959670,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/20/2017 14:20,1420,,,17-38287,,3503,9/20/2017 17:11,11/20/2017 14:35,11/20/2017 22:38,,11/20/2017 22:38,,1427,1430,1441,1600,IN PERSON,9/20/2017 00:00,242
20959671,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/8/2017 20:15,2015,11/8/2017 20:25,2025,17-45010,,2948,11/8/2017 21:48,,11/20/2017 22:37,,11/20/2017 22:37,,2026,2026,2039,2100,IN PERSON,11/8/2017 00:00,300
20959675,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/18/2017 19:00,1900,10/18/2017 19:57,1957,17-42207,,3503,10/18/2017 21:58,11/20/2017 14:33,11/20/2017 22:38,,11/20/2017 22:38,,1957,1958,2000,2045,IN PERSON,10/18/2017 00:00,242
20960903,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/27/2017 08:00,800,3/30/2017 16:00,1600,17-17313,,3112,5/5/2017 20:09,9/9/2017 01:40,11/21/2017 06:16,,11/21/2017 06:16,,1418,1519,1531,1751,IN PERSON,5/5/2017 00:00,332
20960904,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/1/2017 06:30,630,,,17-25640,,3546,7/1/2017 09:52,11/8/2017 03:21,11/21/2017 06:16,,11/21/2017 06:16,,621,621,626,900,BY INVESTIGATION,7/1/2017 00:00,351
20960905,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/17/2017 22:45,2245,7/17/2017 22:50,2250,17-28485,,3542,7/18/2017 01:21,7/31/2017 06:11,11/21/2017 06:16,,11/21/2017 06:16,,2254,2336,2340,20,IN PERSON,7/17/2017 00:00,347
20960906,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/4/2017 01:10,110,,,17-40274,,3546,10/4/2017 03:07,11/8/2017 03:10,11/21/2017 06:16,,11/21/2017 06:16,,116,117,123,230,IN PERSON,10/4/2017 00:00,351
20960907,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/5/2017 03:10,310,9/5/2017 03:15,315,CN54415,,3546,9/5/2017 05:28,11/8/2017 03:13,11/21/2017 06:16,,11/21/2017 06:16,,316,316,320,430,IN PERSON,9/5/2017 00:00,351
20960908,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/16/2017 04:48,448,7/16/2017 05:00,500,17-28215,,3546,7/16/2017 07:46,11/8/2017 03:56,11/21/2017 06:16,,11/21/2017 06:16,,448,448,448,500,BY INVESTIGATION,7/16/2017 00:00,351
20960909,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/16/2017 19:30,1930,7/16/2017 21:30,2130,    17-28304,,3546,7/16/2017 22:28,11/8/2017 03:07,11/21/2017 06:16,,11/21/2017 06:16,,2114,2131,2136,2230,IN PERSON,7/16/2017 00:00,351
20960910,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/1/2017 23:00,2300,,,   17-30799,,3546,8/2/2017 01:51,11/8/2017 03:02,11/21/2017 06:16,,11/21/2017 06:16,,2323,2325,2330,30,IN PERSON,8/1/2017 00:00,351
20960911,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,6/27/2017 07:40,740,,,17-24949,,3546,6/27/2017 12:09,11/8/2017 03:05,11/21/2017 06:16,,11/21/2017 06:16,,750,750,752,913,BY INVESTIGATION,6/27/2017 00:00,351
20960912,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/9/2017 03:00,300,,,17-31912,,3546,8/9/2017 05:02,11/8/2017 04:25,11/21/2017 06:16,,11/21/2017 06:16,,343,344,350,430,IN PERSON,8/9/2017 00:00,351
20960913,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/8/2017 20:30,2030,,,17-31894,,3546,8/9/2017 00:38,11/8/2017 04:18,11/21/2017 06:16,,11/21/2017 06:16,,2158,2158,2201,2241,IN PERSON,8/8/2017 00:00,351
20960914,7,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,3/19/2017 05:00,500,3/19/2017 07:50,750,17-10941,,,3/26/2017 19:08,11/8/2017 03:47,11/21/2017 06:16,,11/21/2017 06:16,,750,802,807,930,IN PERSON,3/19/2017 00:00,351
20960915,8,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/26/2017 03:26,326,9/26/2017 03:45,345,17-39127,,3542,9/26/2017 05:42,11/5/2017 06:23,11/21/2017 06:16,,11/21/2017 06:16,,328,328,328,402,IN PERSON,9/26/2017 00:00,347
20960917,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,7/25/2017 23:00,2300,7/26/2017 02:30,230,17-29770,,3542,7/26/2017 05:03,11/19/2017 07:13,11/21/2017 06:16,,11/21/2017 06:16,,242,245,246,400,IN PERSON,7/26/2017 00:00,347
20960919,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/13/2017 16:00,1600,10/14/2017 21:15,2115,17-41740,,3542,10/15/2017 04:07,11/19/2017 07:07,11/21/2017 06:16,,11/21/2017 06:16,,28,28,30,45,IN PERSON,10/15/2017 00:00,347
20960926,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/31/2017 22:15,2215,,,17-43971,,3546,11/1/2017 01:00,11/21/2017 05:37,11/21/2017 06:16,,11/21/2017 06:16,,2200,2200,2205,2330,BY INVESTIGATION,10/31/2017 00:00,351
20960932,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/20/2017 19:40,1940,11/20/2017 20:15,2015,17-46693,,3520,11/20/2017 23:59,,11/21/2017 06:15,,11/21/2017 06:15,,1942,1949,1950,2230,PHONE,11/20/2017 00:00,310
20961927,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/18/2017 13:24,1324,,,17-46371,,3507,11/18/2017 14:42,,11/21/2017 08:50,,11/21/2017 08:50,,1324,1324,1325,1443,IN PERSON,11/18/2017 00:00,265
20964493,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/16/2017 11:19,1119,,,17-46069,,5370,11/16/2017 13:19,,11/21/2017 14:11,,11/21/2017 14:11,,1130,1130,1134,1215,IN PERSON,11/16/2017 00:00,354
20964505,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/1/2017 08:00,800,11/21/2017 09:00,900,17-46759,,3495,11/21/2017 11:27,,11/21/2017 14:14,,11/21/2017 14:14,,900,903,913,1000,IN PERSON,11/21/2017 00:00,220
20966835,6,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/17/2017 14:00,1400,10/1/2017 13:45,1345,17-39945,,3543,10/1/2017 17:57,10/3/2017 15:43,11/21/2017 21:07,,11/21/2017 21:07,,1346,1426,1426,1511,IN PERSON,10/1/2017 00:00,348
20966840,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/17/2017 12:00,1200,11/20/2017 18:50,1850,17-46687,,3543,11/20/2017 20:48,,11/21/2017 21:06,,11/21/2017 21:06,,1853,1925,1932,1945,IN PERSON,11/20/2017 00:00,348
20966841,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/21/2017 17:30,1730,11/21/2017 18:00,1800,17-046833,,3522,11/21/2017 19:48,,11/21/2017 20:58,,11/21/2017 20:58,,1745,1750,1753,1900,IN PERSON,11/21/2017 00:00,314
20971038,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/24/2017 15:13,1513,9/24/2017 21:37,2137,17-38928,,3523,9/24/2017 22:27,,9/26/2017 13:38,,9/26/2017 13:38,,1513,1522,1523,2137,IN PERSON,9/24/2017 00:00,338
20971465,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/20/2017 10:45,1045,11/20/2017 11:05,1105,17-46602,,3495,11/20/2017 13:00,,11/22/2017 14:07,,11/22/2017 14:07,,1105,1118,1129,1200,IN PERSON,11/20/2017 00:00,220
20973946,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/21/2017 21:45,2145,,,17-46865,,3531,11/21/2017 23:35,,11/22/2017 21:47,,11/22/2017 21:47,,2154,2158,2158,2227,IN PERSON,11/21/2017 00:00,333
20973947,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/21/2017 14:36,1436,,,17-46800,,2948,11/21/2017 16:08,11/22/2017 14:18,11/22/2017 21:48,,11/22/2017 21:48,,1436,1444,1453,1515,IN PERSON,11/21/2017 00:00,300
20974096,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/30/2017 00:01,1,11/21/2017 19:30,1930,17-46973,,3541,11/22/2017 21:17,,11/22/2017 22:44,,11/22/2017 22:44,,1507,1519,1559,2020,IN PERSON,11/22/2017 00:00,346
20975456,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/18/2017 23:00,2300,11/18/2017 23:25,2325,17-46422,,3547,11/19/2017 01:28,,11/19/2017 05:30,,11/19/2017 05:30,,2326,2328,2337,27,PHONE,11/18/2017 00:00,352
20975468,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/22/2017 00:15,15,11/22/2017 00:30,30,17-46896,,3112,11/22/2017 03:53,,11/23/2017 06:44,,11/23/2017 06:44,,27,27,31,230,IN PERSON,11/22/2017 00:00,332
20975477,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/15/2017 02:40,240,11/15/2017 02:45,245,17-45891,,3537,11/15/2017 06:52,11/21/2017 15:26,11/23/2017 06:46,,11/23/2017 06:46,,302,304,307,406,IN PERSON,11/15/2017 00:00,341
20976076,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/22/2017 13:08,1308,,,17-46951,,3504,11/22/2017 14:48,,11/23/2017 14:20,,11/23/2017 14:20,,1310,1311,1313,1350,IN PERSON,11/22/2017 00:00,244
20976077,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/20/2017 12:06,1206,11/20/2017 13:29,1329,17-46618,,5370,11/20/2017 16:04,,11/23/2017 14:22,,11/23/2017 14:22,,1329,1329,1334,1359,IN PERSON,11/20/2017 00:00,354
20976079,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/21/2017 19:28,1928,,,17-47078,,3505,11/23/2017 13:40,,11/23/2017 14:18,,11/23/2017 14:18,,1151,1158,1205,1300,IN PERSON,11/23/2017 00:00,257
20977027,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/22/2017 14:55,1455,,,17-46970,,3535,11/22/2017 22:49,,11/23/2017 22:37,,11/23/2017 22:37,,1507,1512,1559,1622,IN PERSON,11/22/2017 00:00,339
20977029,3,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/22/2017 17:45,1745,,,17-46986,,3531,11/22/2017 19:03,,11/23/2017 22:36,,11/23/2017 22:36,,1751,1752,1756,1846,IN PERSON,11/22/2017 00:00,333
20979267,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/23/2017 13:30,1330,9/23/2017 18:30,1830,17-38800,,5370,9/23/2017 19:57,11/23/2017 15:18,11/24/2017 14:40,,11/24/2017 14:40,,1837,1837,1840,1852,IN PERSON,9/23/2017 00:00,354
20979269,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/19/2017 17:00,1700,9/20/2017 06:00,600,17-38784,,5370,9/23/2017 18:25,11/23/2017 14:13,11/24/2017 14:42,,11/24/2017 14:42,,1654,1654,1702,1718,IN PERSON,9/23/2017 00:00,354
20980153,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/17/2017 16:09,1609,,,17-46284,,6664,11/24/2017 17:40,,11/24/2017 18:02,,11/24/2017 18:02,,1425,1425,1425,1449,IN PERSON,11/24/2017 00:00,353
20980615,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/21/2017 19:00,1900,11/22/2017 19:00,1900,17-46994,,3522,11/24/2017 18:19,,11/24/2017 20:35,,11/24/2017 20:35,,1916,1928,1928,2000,PHONE,11/22/2017 00:00,314
20980916,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/24/2017 14:37,1437,11/24/2017 14:46,1446,17-47237,,3532,11/24/2017 17:01,,11/24/2017 22:32,,11/24/2017 22:32,,1514,1528,1528,1615,PHONE,11/24/2017 00:00,336
20982329,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/21/2017 22:05,2205,,,17-38496,,3112,9/22/2017 00:36,11/25/2017 00:21,11/25/2017 06:09,,11/25/2017 06:09,,2211,2215,2215,2325,IN PERSON,9/21/2017 00:00,332
20984768,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/5/2017 10:00,1000,,,17-36031,,3522,9/5/2017 17:11,10/19/2017 20:35,11/25/2017 22:43,,11/25/2017 22:43,,1419,1424,1446,1630,IN PERSON,9/5/2017 00:00,314
20984770,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/22/2017 20:45,2045,,,17-47001,,3531,11/23/2017 00:40,11/25/2017 19:35,11/25/2017 22:38,,11/25/2017 22:38,,2059,2101,2107,2200,IN PERSON,11/22/2017 00:00,333
20984774,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/23/2017 20:00,2000,,,17-47114,,3531,11/24/2017 00:07,11/25/2017 18:34,11/25/2017 22:39,,11/25/2017 22:39,,2056,2122,2131,2230,IN PERSON,11/23/2017 00:00,333
20984781,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/25/2017 20:15,2015,,,17-47435,,6664,11/25/2017 22:29,,11/25/2017 23:11,,11/25/2017 23:11,,2023,2024,2025,2035,IN PERSON,11/25/2017 00:00,353
20987842,5,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,6/5/2017 14:20,1420,6/5/2017 14:30,1430,17-21758,,,6/7/2017 23:01,11/26/2017 17:46,11/26/2017 23:07,,11/26/2017 23:07,,1425,1427,1435,1700,IN PERSON,6/5/2017 00:00,349
20987843,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,10/11/2017 20:56,2056,10/11/2017 21:09,2109,17-41391,,3540,10/11/2017 22:57,11/26/2017 00:01,11/26/2017 21:43,,11/26/2017 21:43,,2046,2050,2056,2230,IN PERSON,10/11/2017 00:00,344
20987844,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,9/3/2017 20:53,2053,,,17-35780,,3544,9/3/2017 23:09,11/26/2017 16:44,11/26/2017 23:06,,11/26/2017 23:06,,2053,2054,2109,2300,IN PERSON,9/3/2017 00:00,349
20989121,2,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,11/25/2017 01:54,154,11/25/2017 02:00,200,17-47331,,3542,11/25/2017 05:59,,11/26/2017 05:47,,11/26/2017 05:47,,154,154,154,209,IN PERSON,11/25/2017 00:00,347
20989126,4,NIBRS,730100,PADUCAH POLICE DEPARTMENT,7301,PADUCAH,73,MCCRACKEN,,8/25/2017 17:00,1700,8/25/2017 22:30,2230,17-34548,,3112,8/25/2017 23:58,11/24/2017 23:19,11/27/2017 05:58,,11/27/2017 05:58,,2241,2250,2256,30,IN PERSON,8/25/2017 00:00,332
