incidentid,OffenseID,ASCFCde,ASCFDesc,BiasMotivation,BurglaryOnlyForceDesc,ClassCde,Counts,CourtOrderExists,CourtOrderTypeCde,CourtOrderStateCde,CourtOrderCountyCde,CourtOrderCountyName,CourtOrderNumber,DegreeCde,LocationTypeDesc,OnCampus,Premises,SchoolFunction,SchoolName,SchoolType,ViolationCde,ViolationDesc,LarcenyTypeCde,TitleChange,WarningsRun,OffenderIsEmployee,LocalOffenseDescription,LocalStatute,IsCityOrdinance,IsCountyOrdinance,CargoTheft
22772111,3462922,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,25062,CRIMINAL POSS OF FORGED INSTR 2ND DEGREE(IDENTIFY,,,TRUE,,,,FALSE,FALSE,
22772112,3462923,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,
22772120,3462927,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
22772122,3462929,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
22772124,3462931,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
22772126,3462933,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24006,TBUT OR DISP CONTENTS FROM VEHICLE $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22772132,3462939,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22785804,3466085,0,Not Applicable,NONE (NO BIAS),,,1,FALSE,,,,,,O,,,,FALSE,,,3014,NON-CRIMINAL DEATH,,,TRUE,,,,FALSE,FALSE,
22785806,3466087,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,24044,TBUT OR DISP AUTO - $10000 OR MORE BUT U/$1000000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22785808,3466089,0,Not Applicable,NONE (NO BIAS),No Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22792587,3467308,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2402,HARASSING COMMUNICATIONS,,,TRUE,,,,FALSE,FALSE,
22796843,3467930,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,795,ASSAULT 4TH DEGREE (NO VISIBLE INJURY),,,TRUE,,,,FALSE,FALSE,
22796844,3467931,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
22796845,3467932,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,71149,FRAUD USE CRED CARD U/$500 W/6 MONTH PERIOD,,,TRUE,,,,FALSE,FALSE,FALSE
22796847,3467934,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23100,TBUT OR DISP - FIREARM,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22797280,3468033,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22803151,3468953,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2402,HARASSING COMMUNICATIONS,,,TRUE,,,,FALSE,FALSE,
22803154,3468957,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,V,Plot,,,FALSE,,,2405,HARASSMENT ( NO PHYSICAL CONTACT),,,TRUE,,,,FALSE,FALSE,
22803162,3468967,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22803162,3468966,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
22803164,3468970,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
22804691,3469224,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22805249,3469294,0,Not Applicable,NONE (NO BIAS),No Force,D,1,FALSE,,,,,,F,Home,,,FALSE,,,22062,BURGLARY 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22805250,3469295,0,Not Applicable,NONE (NO BIAS),Force,D,1,FALSE,,,,,,F,Home,,,FALSE,,,22062,BURGLARY 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22805251,3469296,0,Not Applicable,NONE (NO BIAS),No Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22806637,3469563,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,24002,TBUT OR DISP CONTENTS FROM VEHICLE UNDER $500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22806637,3469564,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,71149,FRAUD USE CRED CARD U/$500 W/6 MONTH PERIOD,,,TRUE,,,,FALSE,FALSE,FALSE
22814579,3471391,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22824997,3473537,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Plot,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
22825002,3473541,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
22825012,3473546,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22825330,3473629,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,24002,TBUT OR DISP CONTENTS FROM VEHICLE UNDER $500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22825334,3473630,0,Not Applicable,UNKNOWN (MOTIVATION NOT KNOWN),,A,1,FALSE,,,,,,M,,,,FALSE,,,2625,CRUELTY TO ANIMALS-2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
22825336,3473631,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,822,TERRORISTIC THREATENING 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22825337,3473632,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22827228,3474460,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23301,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22827237,3474469,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,798,ASSAULT 4TH DEGREE (DOMESTIC VIOLENCE) MINOR INJURY,,,TRUE,,,,FALSE,FALSE,
22829257,3474929,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,71149,FRAUD USE CRED CARD U/$500 W/6 MONTH PERIOD,,,TRUE,,,,FALSE,FALSE,FALSE
22829259,3474931,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
22829263,3474940,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22829286,3474962,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22829287,3474963,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,25061,CRIMINAL POSS OF FORGED INSTR 1ST DEGREE (IDENTIFY,,,TRUE,,,,FALSE,FALSE,
22829297,3474964,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23310,THEFT OF IDENTITY OF ANOTHER W/O CONSENT,,,TRUE,,,,FALSE,FALSE,
22829299,3474966,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23310,THEFT OF IDENTITY OF ANOTHER W/O CONSENT,,,TRUE,,,,FALSE,FALSE,
22829301,3474968,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22829301,3474969,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,199,FLEEING OR EVADING POLICE 2ND DEGREE (ON FOOT),,,TRUE,,,,FALSE,FALSE,
22829303,3474970,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2371,DISORDERLY CONDUCT 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
22829303,3474971,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42201,POSS CONT SUB 1ST DEG 1ST OFF (DRUG UNSPECIFIED),,,TRUE,,,,FALSE,FALSE,
22829304,3474972,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22829305,3474973,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22829513,3475037,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23310,THEFT OF IDENTITY OF ANOTHER W/O CONSENT,,FALSE,TRUE,,,,FALSE,FALSE,
22829526,3475044,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2402,HARASSING COMMUNICATIONS,,,TRUE,,,,FALSE,FALSE,
22829527,3475045,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24042,TBUT OR DISP AUTO - $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22839605,3477475,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
22839610,3477478,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
22839611,3477479,0,Not Applicable,NONE (NO BIAS),,D,2,FALSE,,,,,,F,,,,FALSE,,,13201,WANTON ENDANGERMENT-1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
22839611,3477480,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,1401,CRIMINAL MISCHIEF 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
22839612,3477481,0,Not Applicable,NONE (NO BIAS),,D,10,FALSE,,,,,,F,Violation,,,FALSE,,,25019,FORGERY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
22839614,3477483,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22839615,3477484,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24042,TBUT OR DISP AUTO - $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22839615,3477485,0,Not Applicable,NONE (NO BIAS),,D,2,FALSE,,,,,,F,,,,FALSE,,,23100,TBUT OR DISP - FIREARM,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22839616,3477486,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,71153,FRAUD USE OF CRED CARD AFTER REPORT LOST/STOLEN $500 < $10000 W/6 MO,,,TRUE,,,,FALSE,FALSE,FALSE
22839618,3477488,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,2407,HARASSMENT - PHYSICAL CONTACT - NO INJURY,,,TRUE,,,,FALSE,FALSE,
22839619,3477489,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22840888,3477755,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23955,TBUT OR DISP FROM BUILDING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22840889,3477756,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
22863508,3482178,0,Not Applicable,NONE (NO BIAS),,D,2,FALSE,,,,,,F,,,,FALSE,,,13201,WANTON ENDANGERMENT-1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
22866431,3482718,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,28031,RECEIVING STOLEN PROPERTY U/$500,,,TRUE,,,,FALSE,FALSE,
22866431,3482716,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22866431,3482717,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1110,THEFT OF SERVICES,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22878145,3485012,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,23221,THEFT OF SERVICES $10000 OR MORE,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22883498,3485936,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,13115,ASSAULT 3RD - DEPT OF SOCIAL SERVICE WORKER,,,TRUE,,,,FALSE,FALSE,
22883500,3485937,0,Not Applicable,NONE (NO BIAS),Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22883504,3485938,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,24002,TBUT OR DISP CONTENTS FROM VEHICLE UNDER $500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22883510,3485944,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22885798,3486493,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23300,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22885800,3486494,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23300,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22885801,3486495,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23300,THEFT BY DECEPTION-INCLUDE COLD CHECKS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22907218,3491892,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22907265,3491904,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22907265,3491903,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,1403,CRIMINAL MISCHIEF 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22921764,3495190,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42575,TRAFF IN CONT SUB 3RD DEG 1ST OFF-(>OR=20 BUT<OR=120 D.U. DRUG UNSPEC.),,,TRUE,,,,FALSE,FALSE,
22921764,3495191,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
22921765,3495192,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,50230,TAMPERING WITH PHYSICAL EVIDENCE,,,TRUE,,,,FALSE,FALSE,
22921765,3495194,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,28031,RECEIVING STOLEN PROPERTY U/$500,,,TRUE,,,,FALSE,FALSE,
22921765,3495193,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,71150,FRAUD USE OF CREDIT CARD $500 < $10000,,,TRUE,,,,FALSE,FALSE,FALSE
22928257,3496682,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23935,TBUT OR DISP SHOPLIFTING U/$500,,,TRUE,FALSE,,,FALSE,FALSE,
22928257,3496683,0,Not Applicable,,,B,1,FALSE,,,,,,V,,,,FALSE,,,2617,CRIMINAL TRESPASSING-3RD DEGREE,,,TRUE,,,,FALSE,FALSE,
22935234,3497846,0,Not Applicable,,,,1,FALSE,,,,,,V,,,,FALSE,,,2405,HARASSMENT ( NO PHYSICAL CONTACT),,,TRUE,,,,FALSE,FALSE,
22935240,3497851,0,Not Applicable,NONE (NO BIAS),No Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22935242,3497853,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22937118,3498201,0,Not Applicable,NONE (NO BIAS),Force,D,1,FALSE,,,,,,F,,,,FALSE,,,22062,BURGLARY 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22942887,3499570,0,Not Applicable,NONE (NO BIAS),No Force,D,1,FALSE,,,,,,F,,,,FALSE,,,22062,BURGLARY 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22943215,3499660,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
22943216,3499661,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,42091,TRAFF CONT SUB WITHIN 1000 FEET OF SCHOOL,,,TRUE,,,,FALSE,FALSE,
22943218,3499666,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
22943218,3499665,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42301,TRAF IN MARIJUANA ( LESS THAN 8 OZ.) 1ST OFF,,,TRUE,,,,FALSE,FALSE,
22943923,3499796,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,TRUE,,,FALSE,FALSE,FALSE
22945787,3500119,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1710,SEXUAL MISCONDUCT,,,TRUE,,,,FALSE,FALSE,
22952198,3501504,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,TRUE,,TRUE,MCNABB ELEMENTARY,ELEMENTARY SCHOOL,2002,ENDANGERING THE WELFARE OF A MINOR,,,TRUE,,,,FALSE,FALSE,
22959023,3503197,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23310,THEFT OF IDENTITY OF ANOTHER W/O CONSENT,,,TRUE,,,,FALSE,FALSE,
22970355,3505343,0,Not Applicable,NONE (NO BIAS),,C,1,FALSE,,,,,,F,,,,FALSE,,,42372,TRAFF IN CONT SUB 1ST DEGREE 1ST OFF - (> OR = 10 D.U. OPIATES),,,TRUE,,,,FALSE,FALSE,
22974796,3506053,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22974796,3506054,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,1402,CRIMINAL MISCHIEF 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,
22974797,3506055,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22974798,3506056,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22974798,3506057,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,28032,RECEIVING STOLEN PROPERTY U/$10000,,,TRUE,,,,FALSE,FALSE,
22974799,3506058,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22974799,3506059,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,13201,WANTON ENDANGERMENT-1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
22974800,3506060,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23100,TBUT OR DISP - FIREARM,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22974801,3506061,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23931,TBUT OR DISP SHOPLIFTING $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,
22974801,3506062,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,42081,DRUG PARAPHERNALIA - BUY/POSSESS,,,TRUE,,,,FALSE,FALSE,
22974801,3506063,0,Not Applicable,NONE (NO BIAS),,B,1,FALSE,,,,,,M,,,,FALSE,,,42330,POSS OF MARIJUANA,,,TRUE,,,,FALSE,FALSE,
22974803,3506066,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Property_Recovery,,,FALSE,,,71149,FRAUD USE CRED CARD U/$500 W/6 MONTH PERIOD,,,TRUE,,,,FALSE,FALSE,FALSE
22974803,3506065,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,M,Property_Recovery,,,FALSE,,,23915,TBUT OR DISP ALL OTHERS U/$500,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22974805,3506067,0,Not Applicable,NONE (NO BIAS),No Force,C,1,FALSE,,,,,,F,,,,FALSE,,,22061,BURGLARY 2ND DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22979130,3506859,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,24042,TBUT OR DISP AUTO - $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22979132,3506861,0,Not Applicable,NONE (NO BIAS),Force,D,1,FALSE,,,,,,F,,,,FALSE,,,22062,BURGLARY 3RD DEGREE,,,TRUE,,,,FALSE,FALSE,FALSE
22979133,3506862,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,49031,PROMOTING CONTRABAND - 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
22979135,3506865,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Plot,,,FALSE,,,52196,POSSESSION OF FIREARM BY CONVICTED FELON,,,TRUE,,,,FALSE,FALSE,
22979135,3506864,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,Plot,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22979136,3506866,1,Attempt,NONE (NO BIAS),,A,1,FALSE,,,,,,M,,,,FALSE,,,71149,FRAUD USE CRED CARD U/$500 W/6 MONTH PERIOD,,,TRUE,,,,FALSE,FALSE,FALSE
22982547,3507480,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22984383,3508311,0,Not Applicable,NONE (NO BIAS),,D,1,FALSE,,,,,,F,,,,FALSE,,,23917,TBUT OR DISP ALL OTHERS $500 OR MORE BUT U/$10000,,,TRUE,FALSE,,,FALSE,FALSE,FALSE
22984386,3508313,0,Not Applicable,NONE (NO BIAS),,A,1,FALSE,,,,,,F,,,,FALSE,,,20003,ARSON 1ST DEGREE,,,TRUE,,,,FALSE,FALSE,
